longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_k
-121.35,38.68,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,120
-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,98.6
-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,151.3
-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,133
-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355,107
-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,93.3
-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,129.6
-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,82.5
-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,116.6
-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844,86
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,96.5
-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,103.3
-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,100.5
-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858,109.5
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,99.3
-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743,124
-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,118.5
-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,120.7
-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,92.9
-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,130.7
-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092,137.5
-121.34,38.66,18.0,4164.0,963.0,2032.0,898.0,2.119,133.1
-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,105.7
-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,116.1
-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,159.7
-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,107.9
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,105.5
-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,2.6266,198.5
-121.34,38.65,27.0,1595.0,246.0,610.0,253.0,4.6,199
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,183.2
-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,161
-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342,119.5
-121.34,38.64,17.0,2761.0,501.0,1128.0,482.0,3.7562,139.7
-121.34,38.63,13.0,3033.0,540.0,1363.0,519.0,4.0036,161.7
-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,156.8
-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,135.8
-121.34,38.62,20.0,4021.0,864.0,1658.0,730.0,2.4537,153
-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023,142.2
-121.34,38.61,11.0,1716.0,404.0,722.0,415.0,2.0926,166.1
-121.33,38.61,21.0,2453.0,518.0,1326.0,505.0,2.7079,148
-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,3.9063,162.1
-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817,288.2
-121.29,38.63,24.0,2868.0,527.0,1284.0,487.0,3.3182,213
-121.3,38.63,31.0,1817.0,372.0,992.0,339.0,3.0972,150
-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,150.5
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240
-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,177.9
-121.32,38.62,33.0,898.0,190.0,470.0,201.0,2.6897,148.3
-121.32,38.61,22.0,3902.0,845.0,1870.0,763.0,2.774,190.2
-121.31,38.61,17.0,992.0,151.0,316.0,159.0,6.6238,326.7
-121.3,38.64,20.0,5001.0,830.0,2330.0,830.0,4.0833,160
-121.31,38.64,19.0,5407.0,838.0,1927.0,804.0,4.6302,195.4
-121.32,38.64,19.0,8501.0,1558.0,3576.0,1467.0,3.6523,158.5
-121.31,38.66,27.0,1713.0,282.0,761.0,295.0,5.2081,136.4
-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,140.5
-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,163.4
-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,143.6
-121.32,38.65,23.0,2628.0,499.0,1210.0,453.0,3.0952,157.7
-121.31,38.65,21.0,2759.0,409.0,1053.0,374.0,5.5,165.7
-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.712,139
-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188,139.2
-121.3,38.65,26.0,3192.0,447.0,1132.0,418.0,4.5278,144.3
-121.3,38.65,36.0,1665.0,293.0,846.0,306.0,3.5852,121.6
-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,232.3
-121.21,38.65,14.0,3443.0,510.0,1413.0,505.0,5.6529,196
-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.259,249.4
-121.23,38.65,19.0,2926.0,476.0,1349.0,480.0,4.6437,212.9
-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,169.5
-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,250.3
-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,216.1
-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,169.6
-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,221.6
-121.27,38.66,19.0,1891.0,266.0,678.0,255.0,6.1872,188.7
-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,189.8
-121.25,38.64,21.0,2764.0,363.0,902.0,360.0,5.6864,258.7
-121.26,38.65,17.0,2655.0,421.0,991.0,384.0,4.6484,270.6
-121.27,38.65,25.0,2787.0,601.0,1247.0,522.0,2.9016,159.8
-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,213.5
-121.26,38.64,40.0,1098.0,175.0,415.0,160.0,4.8375,217.4
-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,173.3
-121.29,38.65,27.0,2744.0,464.0,1340.0,452.0,3.8816,147.3
-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661,186.2
-121.28,38.63,36.0,120.0,16.0,30.0,14.0,10.2264,350
-121.28,38.64,19.0,3574.0,669.0,1373.0,643.0,3.6298,242.1
-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,117.1
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,112.9
-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,113.5
-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,143.2
-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,121.2
-121.3,38.7,18.0,7334.0,1332.0,3339.0,1271.0,3.235,124.7
-121.3,38.69,21.0,6575.0,1105.0,3358.0,1098.0,4.0739,115.4
-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,124.5
-121.33,38.68,13.0,5826.0,1411.0,2244.0,1219.0,1.9093,142.9
-121.3,38.71,17.0,5434.0,1106.0,2755.0,1047.0,2.8226,99.9
-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,103.8
-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,131.9
-121.31,38.72,11.0,2306.0,420.0,1308.0,418.0,3.9506,122.2
-121.32,38.71,14.0,4594.0,774.0,2474.0,782.0,4.5245,127.5
-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,102
-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,124.9
-121.32,38.7,16.0,2966.0,578.0,1365.0,480.0,3.2444,118.4
-121.32,38.7,16.0,3592.0,642.0,1740.0,629.0,3.0703,126
-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,117.8
-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,122.7
-121.32,38.68,25.0,1252.0,207.0,587.0,217.0,3.5893,146.4
-121.32,38.67,10.0,3908.0,890.0,1898.0,798.0,2.8426,130.6
-121.32,38.67,21.0,3455.0,706.0,1605.0,704.0,3.1382,91.6
-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,135.7
-121.33,38.67,17.0,2683.0,704.0,1410.0,659.0,1.962,130.2
-121.33,38.66,17.0,2767.0,584.0,1275.0,568.0,2.5909,125.4
-121.31,38.67,27.0,1998.0,353.0,970.0,343.0,4.8224,115.5
-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,114.5
-121.29,38.68,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,132.5
-121.3,38.69,13.0,2135.0,429.0,779.0,432.0,3.6995,134.9
-121.31,38.68,16.0,5179.0,1271.0,2181.0,1151.0,2.1009,82.5
-121.31,38.68,22.0,1194.0,207.0,545.0,223.0,3.8603,134.3
-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,119.8
-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,140.6
-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,143
-121.3,38.66,32.0,2915.0,492.0,1292.0,454.0,3.3188,117.1
-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,125.4
-121.27,38.7,16.0,3747.0,586.0,1817.0,590.0,4.6488,145.3
-121.27,38.69,16.0,3389.0,597.0,1674.0,568.0,4.4489,145.6
-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,133
-121.24,38.7,13.0,3243.0,488.0,1585.0,480.0,5.7133,166.8
-121.25,38.7,16.0,3262.0,533.0,1794.0,543.0,4.2464,144.4
-121.26,38.69,17.0,3917.0,638.0,1809.0,564.0,5.2586,137
-121.25,38.69,17.0,3050.0,481.0,1490.0,489.0,4.5562,134.5
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,112.8
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,135.5
-121.25,38.68,15.0,1497.0,243.0,730.0,242.0,4.9688,135.6
-121.26,38.68,13.0,4256.0,619.0,1948.0,622.0,5.2051,167.4
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,276.1
-121.25,38.67,14.0,6155.0,1034.0,2407.0,941.0,4.2262,244.3
-121.26,38.67,18.0,1830.0,313.0,905.0,361.0,4.2273,141.8
-121.27,38.67,16.0,3185.0,886.0,1550.0,802.0,2.5199,149
-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781,124.3
-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,111.6
-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,128.7
-121.28,38.68,16.0,3467.0,615.0,1478.0,601.0,3.75,147.3
-121.28,38.67,23.0,1727.0,264.0,833.0,258.0,5.4797,160
-121.28,38.67,29.0,1087.0,174.0,430.0,174.0,4.3625,158.8
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,144
-121.29,38.67,20.0,1992.0,363.0,889.0,346.0,3.6516,130.5
-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,162.7
-121.27,38.71,16.0,4082.0,666.0,1912.0,652.0,4.4609,142.9
-121.25,38.71,14.0,3713.0,637.0,1845.0,635.0,4.3009,143.4
-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,146.6
-121.17,38.69,5.0,7138.0,1227.0,2623.0,1139.0,5.6902,243.2
-121.18,38.69,7.0,7104.0,970.0,2772.0,920.0,6.3528,274.5
-121.2,38.7,28.0,2970.0,471.0,1379.0,463.0,4.3214,131.7
-121.2,38.69,26.0,3077.0,607.0,1603.0,595.0,2.7174,137.5
-121.22,38.68,10.0,6262.0,1278.0,2954.0,1169.0,3.4506,139
-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,214.7
-121.23,38.71,18.0,4947.0,714.0,2227.0,675.0,4.8542,170.5
-121.23,38.69,19.0,5268.0,849.0,2357.0,849.0,3.9226,148.7
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,133
-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,131.7
-121.2,38.68,9.0,2200.0,422.0,938.0,369.0,3.4896,143.8
-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,145.8
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,130.7
-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533,112.1
-121.19,38.67,16.0,1754.0,284.0,773.0,277.0,4.817,147
-121.2,38.67,26.0,1546.0,287.0,773.0,299.0,2.9803,115.4
-121.2,38.67,10.0,3875.0,668.0,1632.0,593.0,4.6902,171
-121.19,38.66,26.0,1937.0,286.0,769.0,274.0,6.1185,179.2
-121.2,38.66,17.0,1605.0,217.0,732.0,241.0,5.47,204.8
-121.15,38.69,52.0,240.0,44.0,6675.0,29.0,6.1359,225
-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,2.5183,293.3
-121.17,38.68,37.0,1252.0,267.0,686.0,256.0,3.0,121.9
-121.18,38.67,42.0,2101.0,480.0,945.0,426.0,2.3333,116
-121.16,38.67,21.0,6198.0,1223.0,2827.0,1179.0,3.7796,159
-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,189.6
-121.16,38.68,21.0,3517.0,667.0,1687.0,655.0,3.1161,131.6
-121.13,38.66,2.0,12360.0,1747.0,4438.0,1470.0,6.2503,222.5
-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,212.5
-121.06,38.51,6.0,6873.0,959.0,2354.0,931.0,6.8869,263.1
-121.13,38.47,16.0,2574.0,441.0,1041.0,428.0,3.6645,203.4
-121.24,38.63,4.0,11021.0,1565.0,3857.0,1494.0,7.2582,273.2
-121.22,38.58,25.0,394.0,94.0,155.0,83.0,2.233,55
-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,112.5
-121.31,38.59,35.0,3295.0,560.0,1454.0,536.0,3.1711,101.9
-121.32,38.59,21.0,9774.0,1777.0,4674.0,1712.0,3.6817,136.1
-121.32,38.59,24.0,4378.0,910.0,2149.0,812.0,2.5035,123.7
-121.29,38.61,17.0,13553.0,2474.0,6544.0,2359.0,3.9727,132.7
-121.3,38.61,25.0,2707.0,464.0,1423.0,490.0,4.3235,116.9
-121.3,38.6,32.0,9534.0,1819.0,4951.0,1710.0,3.3926,103.4
-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652,95.6
-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356,96.1
-121.28,38.61,23.0,2547.0,504.0,1235.0,469.0,2.4722,103.3
-121.29,38.61,26.0,1814.0,299.0,963.0,317.0,4.4519,110.5
-121.27,38.61,17.0,6663.0,1369.0,2840.0,1299.0,2.9452,115.6
-121.28,38.6,25.0,1122.0,198.0,564.0,213.0,3.1654,111.6
-121.28,38.6,17.0,1671.0,378.0,848.0,351.0,3.1194,112.5
-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,109.1
-121.32,38.57,15.0,3369.0,499.0,1733.0,470.0,5.31,127.5
-121.33,38.56,17.0,3608.0,682.0,1694.0,666.0,3.311,109.4
-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,101.1
-121.32,38.56,18.0,1169.0,186.0,614.0,192.0,4.5766,108.7
-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,104.4
-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,165
-121.3,38.58,19.0,2653.0,680.0,1419.0,579.0,2.3787,91.3
-121.31,38.58,10.0,2421.0,580.0,962.0,497.0,2.5035,112.5
-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,113.3
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,101.6
-121.33,38.57,17.0,1621.0,350.0,706.0,338.0,2.3684,150
-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481,92.5
-121.29,38.59,19.0,2460.0,470.0,1346.0,480.0,3.6563,95.6
-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,89.6
-121.3,38.58,29.0,2748.0,563.0,1619.0,525.0,2.8966,92.4
-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,118.6
-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,114
-121.35,38.54,12.0,16239.0,3358.0,8656.0,3234.0,3.5691,116.3
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,113.5
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,135.8
-121.37,38.56,18.0,2129.0,363.0,815.0,347.0,2.7679,118
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,129.5
-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066,140.2
-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,134.1
-121.34,38.57,14.0,5737.0,1008.0,2731.0,983.0,4.4602,134.5
-121.35,38.55,18.0,4481.0,780.0,2211.0,775.0,3.9934,123.3
-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,126.9
-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,118.8
-121.35,38.56,16.0,2278.0,370.0,1203.0,371.0,5.0622,132.4
-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,138
-121.37,38.55,21.0,2713.0,432.0,1287.0,440.0,4.5815,125.5
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,32.5
-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901,52.5
-121.3,38.51,19.0,822.0,134.0,457.0,133.0,4.15,157.5
-121.35,38.51,29.0,2337.0,391.0,1054.0,352.0,4.2206,157.7
-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,130.6
-121.38,38.47,4.0,14418.0,2282.0,6578.0,2140.0,4.5604,145.9
-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445,237.6
-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,209.9
-121.35,38.46,2.0,6992.0,1132.0,2816.0,984.0,4.3879,144.4
-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452,240.9
-121.32,38.41,17.0,4401.0,655.0,1970.0,639.0,5.8239,247.5
-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811,188.4
-121.37,38.41,14.0,3727.0,685.0,1741.0,646.0,3.5625,125.7
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,91.2
-121.38,38.41,7.0,6091.0,921.0,2916.0,886.0,4.7557,150.4
-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,138.7
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,154.4
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,143.5
-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,94.4
-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,144.4
-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,5.2447,148.1
-121.13,38.37,10.0,1034.0,153.0,478.0,155.0,7.0326,241.1
-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,175.7
-121.22,38.4,14.0,2655.0,441.0,1277.0,422.0,4.6989,213.8
-121.22,38.43,20.0,2054.0,339.0,934.0,336.0,4.5368,219.3
-121.29,38.36,17.0,2193.0,386.0,1148.0,372.0,4.5272,191.7
-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,151.6
-121.1,38.33,14.0,1357.0,247.0,695.0,224.0,4.1974,157.8
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,160.2
-121.26,38.27,20.0,1314.0,229.0,712.0,219.0,4.4125,144.6
-121.29,38.28,11.0,1554.0,260.0,793.0,233.0,4.8073,156.7
-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,82
-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,170.1
-121.31,38.28,16.0,1708.0,391.0,687.0,378.0,1.9485,155.4
-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,104.6
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,88.3
-121.32,38.26,4.0,6125.0,1063.0,3077.0,953.0,4.1179,134.6
-121.3,38.25,27.0,2475.0,548.0,1703.0,517.0,2.5727,86.1
-121.48,38.46,8.0,10505.0,1777.0,6002.0,1694.0,4.0516,121.2
-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,97.8
-121.43,38.46,18.0,1378.0,235.0,818.0,262.0,4.0625,100.3
-121.43,38.47,21.0,1787.0,291.0,988.0,301.0,4.35,96.2
-121.44,38.47,16.0,1215.0,223.0,787.0,233.0,4.1597,95.9
-121.44,38.47,5.0,5666.0,1178.0,3139.0,1131.0,3.3608,108.9
-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461,103.6
-121.44,38.43,3.0,39320.0,6210.0,16305.0,5358.0,4.9516,153.7
-121.41,38.34,24.0,1605.0,277.0,1966.0,250.0,3.0833,162.5
-121.45,38.37,32.0,1441.0,261.0,629.0,249.0,4.4519,137.5
-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,72.9
-121.54,38.29,47.0,1396.0,254.0,630.0,218.0,2.8616,92.5
-121.56,38.26,43.0,1906.0,327.0,996.0,314.0,2.9744,136.8
-121.51,38.26,52.0,910.0,212.0,429.0,212.0,1.6458,52.8
-121.57,38.19,36.0,1395.0,264.0,700.0,244.0,2.4353,162.5
-121.7,38.1,19.0,4896.0,1083.0,2150.0,905.0,3.3398,89.7
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,374.2
-121.37,36.89,21.0,2471.0,473.0,1753.0,451.0,4.025,293.8
-121.47,36.92,27.0,2049.0,417.0,1230.0,336.0,4.6477,265.9
-121.53,36.85,23.0,3359.0,725.0,1862.0,651.0,2.6719,193.6
-121.51,36.86,36.0,1019.0,168.0,602.0,169.0,2.625,210
-121.6,36.88,21.0,3416.0,624.0,1862.0,595.0,4.7813,241.5
-121.5,36.81,20.0,1345.0,230.0,731.0,217.0,4.2333,363.3
-121.45,36.86,11.0,1613.0,335.0,1617.0,342.0,3.1375,146.2
-121.42,36.86,41.0,440.0,106.0,389.0,94.0,2.6818,225
-121.41,36.85,11.0,1708.0,394.0,1474.0,372.0,2.8839,145.9
-121.4,36.85,50.0,2666.0,613.0,1768.0,555.0,2.6598,157.3
-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554,136.5
-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,155.3
-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049,192.2
-121.4,36.86,36.0,1256.0,270.0,910.0,255.0,1.9405,145.4
-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,192.4
-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875,217.6
-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714,243
-121.38,36.84,17.0,2625.0,512.0,1487.0,481.0,3.6354,221.2
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,216
-121.4,36.83,11.0,3701.0,739.0,1749.0,654.0,3.067,207.9
-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,180.4
-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125,170.8
-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,202.5
-121.36,36.81,7.0,4609.0,741.0,1660.0,720.0,5.0871,290.5
-121.34,36.76,15.0,2638.0,429.0,1289.0,357.0,4.1528,336.8
-121.06,36.72,23.0,395.0,70.0,166.0,52.0,2.2132,100
-120.95,36.47,52.0,1691.0,301.0,618.0,239.0,3.2292,225
-117.75,34.01,4.0,22128.0,3522.0,10450.0,3258.0,6.1287,289.6
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,500.001
-117.72,33.99,14.0,5622.0,861.0,3108.0,821.0,5.7763,206.7
-117.76,33.98,3.0,9662.0,1385.0,2497.0,856.0,6.7172,292.4
-117.74,33.97,4.0,9755.0,1748.0,4662.0,1583.0,5.6501,254.9
-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,5.228,187.8
-117.71,33.97,10.0,10856.0,2278.0,6474.0,2199.0,3.851,137.2
-117.7,33.92,4.0,8301.0,1333.0,3941.0,1236.0,6.2141,252.2
-117.75,33.95,13.0,984.0,127.0,364.0,119.0,7.5839,426.9
-117.76,33.94,40.0,1092.0,213.0,457.0,190.0,5.1165,184.2
-117.69,34.09,28.0,1437.0,295.0,724.0,262.0,2.725,140.2
-117.7,34.08,10.0,1979.0,454.0,1117.0,389.0,3.7802,107.3
-117.7,34.09,25.0,1719.0,331.0,1098.0,324.0,3.625,121.8
-117.71,34.08,29.0,1276.0,283.0,1216.0,316.0,2.5972,134.3
-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,129.2
-117.69,34.08,30.0,4255.0,773.0,2129.0,730.0,4.5185,142.5
-117.69,34.07,35.0,3222.0,559.0,1970.0,550.0,3.7083,131
-117.69,34.07,34.0,4055.0,739.0,2470.0,753.0,3.8586,136
-117.69,34.08,14.0,4136.0,886.0,2026.0,788.0,3.2344,128.2
-117.71,34.07,24.0,1948.0,362.0,1286.0,364.0,3.6,139.3
-117.7,34.08,33.0,4674.0,791.0,2769.0,784.0,4.1448,137.3
-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,3.7969,128.4
-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,114.4
-117.69,34.06,25.0,1881.0,433.0,1337.0,417.0,2.5536,144
-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,2.3049,150
-117.7,34.06,7.0,732.0,145.0,431.0,132.0,2.9107,95.3
-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,91.3
-117.68,34.05,25.0,1859.0,463.0,1070.0,374.0,2.5395,187.5
-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,128.9
-117.7,34.05,24.0,2834.0,470.0,1815.0,471.0,4.7357,162.5
-117.71,34.06,16.0,1458.0,295.0,912.0,331.0,3.625,160.4
-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,2.5735,130.5
-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,2.7321,104.3
-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,107
-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096,182.6
-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954,163
-117.71,34.04,20.0,1950.0,310.0,1054.0,312.0,4.625,222.1
-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,2.9811,231.8
-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,161.8
-117.72,34.02,17.0,1781.0,262.0,860.0,256.0,6.5958,236.8
-117.73,34.01,36.0,2340.0,392.0,1213.0,388.0,4.125,213
-117.72,34.0,15.0,4363.0,690.0,2410.0,666.0,5.4824,179.7
-117.68,34.0,5.0,3761.0,580.0,2335.0,648.0,5.7338,225.4
-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,111.6
-117.7,34.0,15.0,4905.0,711.0,2711.0,762.0,5.7021,193.1
